POA_CODE_2016,Equal Weighted Score,Disabled Score,Indigenous Score,Senior's Score,Youth Score,Number of people under Median income,Number of Households with more than 3 people,Number of households with 1 or less cars,Number of people aged 14 and old with a disability,Number of people aged 55+,Number Of Immigrants arrived since 2011,Number of 15-24 Year Olds,Number of people who travel to work ONLY by Taxi,Total Indigenous Population,Single Parent Families with Children under 15,Total Population
6375,0.21976887,0.20354645,0.15882553,0.24394558,0.27275790,0.27522478,0.42220280,0.30627437,0.13186813,0.48789116,0.02197802,0.08732967,0.00000000,0.04445334,0.21841795,0.00934965
6383,0.27995025,0.31077982,0.21188107,0.29494307,0.30219706,0.45030581,0.39564220,0.29949689,0.17125382,0.58988614,0.02055725,0.06334332,0.00000000,0.08855928,0.26744509,0.00916228
6384,0.03874243,0.00000000,0.00008666,0.04769327,0.10718980,0.00000000,0.32343750,0.00000000,0.00000000,0.09538653,0.00000000,0.10532168,0.00000000,0.00000000,0.00000000,0.00034663
6385,0.35950485,0.50000000,0.25003747,0.26775167,0.42023026,1.00000000,0.68092105,0.00000000,0.00000000,0.53550335,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00014989
6386,0.25974029,0.19791667,0.19053977,0.31133105,0.33917367,0.39583333,0.62890625,0.26612903,0.00000000,0.62266209,0.00000000,0.06582605,0.00000000,0.09932544,0.00000000,0.00087126
6390,0.18502994,0.16579238,0.12912633,0.16327899,0.28192207,0.25704031,0.59293898,0.19280027,0.07454445,0.32655798,0.05871526,0.08490870,0.00000000,0.04972671,0.25956277,0.01693804
6391,0.19471261,0.15746753,0.12020793,0.23441646,0.26675852,0.26098901,0.55144855,0.19567529,0.05394605,0.46883291,0.05677656,0.05892122,0.00000000,0.01481778,0.10920897,0.00934965
6392,0.22828297,0.23650108,0.16003690,0.23211410,0.28447980,0.36933045,0.47502700,0.22531875,0.10367171,0.46422820,0.01187905,0.06824299,0.00000000,0.04118895,0.18888671,0.00430946
6393,0.24456208,0.27500000,0.14338766,0.25966334,0.30019732,0.47500000,0.61093750,0.07096774,0.07500000,0.51932668,0.00000000,0.04388403,0.00000000,0.02648678,0.00000000,0.00109610
6394,0.20464265,0.20842511,0.11671780,0.21430455,0.27912314,0.32433921,0.58893172,0.13130595,0.09251101,0.42860909,0.04038179,0.07191569,0.00000000,0.00700091,0.07223668,0.00422514
6395,0.20565510,0.17465130,0.14715913,0.21711186,0.28369812,0.27653123,0.54658126,0.24014554,0.07277138,0.43422372,0.03446533,0.07153444,0.00000000,0.05653941,0.22539831,0.01542036
6396,0.15448485,0.09400545,0.08390453,0.19059979,0.24942964,0.15531335,0.61103542,0.16823416,0.03269755,0.38119959,0.06494096,0.06313561,0.00000000,0.00866053,0.08936091,0.00341009
6397,0.22244662,0.21811224,0.18799248,0.17519976,0.30848198,0.43622449,0.44005102,0.28242265,0.00000000,0.35039951,0.00000000,0.07522977,0.00000000,0.03243280,0.00000000,0.00089000
6398,0.28171683,0.29143773,0.21587544,0.31679044,0.30276371,0.47847985,0.33173077,0.32754342,0.10439560,0.63358088,0.03021978,0.07330081,0.00000000,0.05239144,0.06006494,0.00508703
6401,0.23141139,0.23113381,0.18609168,0.20253305,0.30588703,0.31256115,0.51005229,0.28409665,0.14970646,0.40506610,0.04955561,0.11683802,0.00000000,0.07114112,0.28212006,0.07656780
6403,0.21752968,0.17542614,0.15308825,0.22401383,0.31759048,0.35085227,0.58806818,0.21774194,0.00000000,0.44802766,0.04166667,0.11369955,0.00000000,0.04213807,0.18633781,0.00162073
6405,0.19544372,0.19239812,0.10740534,0.20333180,0.27863964,0.25313480,0.62186520,0.17352614,0.13166144,0.40666359,0.00000000,0.06603240,0.00000000,0.00000000,0.17134511,0.00296041
6407,0.18967366,0.16520211,0.11862509,0.18160881,0.29325865,0.21704745,0.53811511,0.21888996,0.11335677,0.36321762,0.17398946,0.19898209,0.00000000,0.02792983,0.16330484,0.01063312
6409,0.18896646,0.15764925,0.14691504,0.17400529,0.27729627,0.24813433,0.53638060,0.22773231,0.06716418,0.34801057,0.04104478,0.09693787,0.00000000,0.10805554,0.08158073,0.00373799
6410,0.26742104,0.29959562,0.19685190,0.24383618,0.32940047,0.40223597,0.53752379,0.28765231,0.19695528,0.48767235,0.02965430,0.09018983,0.00000000,0.08770125,0.36404723,0.00981807
6411,0.16718163,0.09451220,0.08117208,0.30503011,0.18801214,0.11585366,0.38567073,0.20771046,0.07317073,0.61006022,0.00000000,0.04281369,0.00000000,0.00000000,0.00000000,0.00112421
6412,0.12638721,0.20758929,0.06374020,0.07948878,0.15473058,0.25446429,0.30803571,0.00000000,0.16071429,0.15897756,0.00000000,0.05642233,0.00000000,0.00000000,0.00000000,0.00049652
6413,0.22555777,0.24734043,0.13805227,0.33825012,0.17858828,0.30319149,0.27526596,0.13589568,0.19148936,0.67650024,0.00000000,0.00000000,0.00000000,0.11270972,0.69777563,0.00041221
6414,0.14367051,0.11132812,0.05580693,0.23846633,0.16908067,0.22265625,0.40429688,0.00000000,0.00000000,0.47693267,0.00000000,0.04936954,0.00000000,0.00000000,0.00000000,0.00057147
6415,0.20614402,0.17378455,0.16063503,0.17851226,0.31164424,0.25466200,0.54283217,0.27933357,0.09290709,0.35702452,0.09645910,0.16974923,0.00000000,0.08043938,0.24754034,0.02810515
6418,0.23450737,0.22475107,0.16381881,0.26865624,0.28080335,0.27027027,0.44167852,0.35433396,0.17923186,0.53731248,0.05737316,0.05693064,0.00000000,0.02411315,0.21770335,0.00655787
6419,0.18010744,0.16666667,0.12541380,0.18965744,0.23869187,0.33333333,0.45394737,0.11205433,0.00000000,0.37931487,0.00000000,0.05543247,0.00000000,0.05576165,0.00000000,0.00050589
6420,0.09820054,0.00000000,0.03008982,0.17234950,0.19036284,0.00000000,0.52394860,0.11938499,0.00000000,0.34469900,0.00000000,0.11811778,0.00000000,0.00000000,0.00000000,0.00097431
6421,0.16870138,0.14968153,0.08460149,0.22277110,0.21775142,0.24203822,0.46695860,0.09492501,0.05732484,0.44554220,0.00000000,0.06708388,0.00000000,0.00000000,0.41777649,0.00144273
6422,0.07175706,0.00000000,0.00011476,0.08560330,0.20131018,0.00000000,0.66346154,0.00000000,0.00000000,0.17120660,0.00000000,0.14177919,0.00000000,0.00000000,0.00000000,0.00045905
6423,0.13791154,0.11979167,0.07458458,0.21491410,0.14235580,0.19791667,0.21961806,0.06899642,0.04166667,0.42982821,0.13580247,0.08289207,0.00000000,0.02942976,0.15183081,0.00199547
6424,0.10271476,0.00000000,0.03386522,0.19318792,0.18380589,0.00000000,0.60047468,0.13474888,0.00000000,0.38637583,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00071200
6425,0.12137682,0.08382353,0.04210382,0.19451372,0.16506623,0.16764706,0.40588235,0.00000000,0.00000000,0.38902743,0.00000000,0.08673550,0.00000000,0.00000000,0.00000000,0.00076821
6426,0.21732947,0.20390071,0.17045219,0.20670841,0.28825658,0.33687943,0.43328901,0.29695722,0.07092199,0.41341681,0.03033885,0.08590066,0.00000000,0.04007457,0.24551365,0.00789755
6427,0.02695811,0.00000000,0.01148410,0.08794503,0.00840333,0.00000000,0.00000000,0.00000000,0.00000000,0.17589006,0.15602837,0.03361330,0.00000000,0.04508389,0.00000000,0.00085252
6428,0.10384116,0.00000000,0.04940260,0.08243281,0.28352922,0.00000000,0.87847222,0.19713262,0.00000000,0.16486561,0.00000000,0.05851205,0.00000000,0.00000000,0.00000000,0.00047779
6429,0.24072638,0.23046875,0.23639862,0.18590117,0.31013698,0.33996976,0.46515877,0.31119927,0.12096774,0.37180235,0.05174731,0.12422013,0.00000000,0.28516014,0.38569923,0.00926533
6430,0.20083369,0.09741823,0.16084731,0.25653579,0.28853344,0.12968214,0.65030665,0.24120795,0.06515431,0.21487760,0.15555849,0.13293702,0.29819397,0.05943399,0.19848944,0.21306515
6431,0.29559293,0.32769269,0.38288613,0.10053917,0.37125371,0.53977273,0.46448864,0.28821879,0.11561265,0.20107833,0.04891304,0.19253470,0.00000000,0.69410031,0.32406576,0.00945270
6432,0.21393816,0.13617456,0.16843584,0.24914548,0.30199675,0.20762831,0.58983714,0.27018176,0.06472081,0.24424978,0.08091277,0.14033981,0.25404117,0.12952082,0.29441304,0.06641247
6434,0.13931543,0.12140805,0.15639671,0.10598504,0.17347193,0.19109195,0.22306034,0.12235818,0.05172414,0.21197007,0.03160920,0.15737723,0.00000000,0.31053471,0.37695925,0.00160199
6436,0.18897956,0.06658879,0.24189593,0.18423567,0.26319786,0.13317757,0.44334112,0.35815496,0.00000000,0.36847135,0.05140187,0.11811778,0.00000000,0.47527687,0.30649958,0.00097431
6437,0.08049640,0.00000000,0.07149975,0.07295545,0.17753041,0.00000000,0.41352740,0.24790102,0.00000000,0.14591091,0.06278539,0.04869324,0.00000000,0.03265494,0.20590753,0.00544303
6438,0.15139194,0.10634777,0.16671813,0.11937665,0.21312521,0.16576414,0.31137184,0.25876325,0.04693141,0.23875330,0.08604091,0.11660162,0.00000000,0.23458812,0.26310032,0.00775702
6440,0.16338165,0.14744146,0.18736957,0.12188739,0.19682820,0.26366002,0.23937554,0.19019109,0.03122290,0.24377478,0.08745302,0.09408615,0.00000000,0.28485353,0.21806749,0.01077364
6442,0.15478842,0.11187057,0.11793121,0.10206584,0.28728606,0.15883163,0.63109756,0.23367427,0.06490952,0.20413168,0.07356412,0.12554080,0.00000000,0.05543261,0.27953115,0.02378633
6443,0.22206919,0.22877635,0.18926727,0.21445216,0.25578099,0.31703747,0.30298595,0.33157060,0.14051522,0.42890432,0.07728337,0.07152995,0.00000000,0.10048850,0.30721737,0.00797249
6445,0.17235831,0.16256158,0.09426311,0.17855607,0.25405247,0.28078818,0.57358374,0.09439059,0.04433498,0.35711215,0.00000000,0.06744738,0.00000000,0.00000000,0.16155396,0.00187368
6446,0.10298908,0.05357143,0.03909601,0.09084432,0.22844455,0.10714286,0.61607143,0.04802328,0.00000000,0.18168864,0.00000000,0.14254062,0.00000000,0.00000000,0.24658237,0.00121789
6447,0.07789331,0.00000000,0.02368969,0.11814725,0.16973629,0.00000000,0.44774590,0.09307245,0.00000000,0.23629451,0.06010929,0.13812680,0.00000000,0.00000000,0.00000000,0.00168631
6448,0.15473506,0.10133630,0.11075057,0.14729324,0.25956014,0.16926503,0.49944321,0.11854300,0.03340757,0.29458647,0.07757981,0.25098931,0.00000000,0.15101596,0.07304110,0.00417830
6450,0.21572311,0.17809957,0.16603278,0.22529049,0.29346960,0.25811749,0.55205923,0.23933139,0.09808166,0.37147372,0.03503272,0.12437031,0.07910726,0.04120210,0.22031730,0.12548013
6452,0.00000117,0.00000000,0.00000468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001874
6460,0.24754128,0.24468085,0.17647844,0.26045259,0.30855325,0.35372340,0.51038896,0.29727179,0.13563830,0.52090518,0.00000000,0.07282882,0.00000000,0.04790163,0.24712887,0.00701692
6461,0.24202657,0.23991557,0.18634311,0.21952623,0.32232137,0.40103189,0.50164165,0.30757126,0.07879925,0.43905246,0.01031895,0.07904066,0.00000000,0.03180402,0.18458980,0.00496524
6462,0.13493139,0.05566406,0.07585618,0.15400951,0.25419582,0.11132812,0.67382812,0.11643145,0.00000000,0.30801901,0.00000000,0.11519559,0.00000000,0.07449408,0.00000000,0.00117105
6463,0.05565210,0.00000000,0.00003982,0.22256858,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44513716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00015926
6465,0.09085896,0.00000000,0.00005855,0.36337727,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.72675454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00023421
6466,0.14657972,0.10634328,0.07715399,0.26575353,0.13706809,0.21268657,0.19309701,0.09532980,0.00000000,0.53150705,0.00000000,0.04715896,0.00000000,0.00000000,0.00000000,0.00059958
6467,0.07496602,0.00000000,0.00006792,0.19872195,0.10107422,0.00000000,0.40429688,0.00000000,0.00000000,0.39744389,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00027168
6468,0.16854946,0.13300000,0.11282747,0.18822943,0.24014095,0.26600000,0.44850000,0.16180645,0.00000000,0.37645885,0.09533333,0.08425735,0.00000000,0.02118943,0.34981818,0.00231399
6470,0.02650504,0.00000000,0.00003513,0.10598504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21197007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00014053
6472,0.17449667,0.14618644,0.11038478,0.15807938,0.28333607,0.24152542,0.65783898,0.18042646,0.05084746,0.31615876,0.00000000,0.05355340,0.00000000,0.01795714,0.18528505,0.00163010
6473,0.10932321,0.00000000,0.00009368,0.23661776,0.20058140,0.00000000,0.80232558,0.00000000,0.00000000,0.47323552,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00037474
6475,0.24196084,0.23339599,0.17319657,0.25818911,0.30306170,0.36904762,0.48637218,0.29347562,0.09774436,0.51637823,0.00000000,0.06335139,0.00000000,0.02655317,0.21918432,0.00370988
6476,0.12449681,0.13443396,0.06733409,0.16797629,0.12824292,0.26886792,0.24410377,0.00000000,0.00000000,0.33595257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00046842
6477,0.20699561,0.21153846,0.14032960,0.17470061,0.30141378,0.31318681,0.61607143,0.23395959,0.10989011,0.34940122,0.00000000,0.04243731,0.00000000,0.01164254,0.12012987,0.00252946
6479,0.21607544,0.21122263,0.15494322,0.21815898,0.27997692,0.32937956,0.50364964,0.22922063,0.09306569,0.43631796,0.06021898,0.05765786,0.00000000,0.05606692,0.11969144,0.00510577
6480,0.18874281,0.23724490,0.11626146,0.18168864,0.21977626,0.29081633,0.26403061,0.17379855,0.18367347,0.36337727,0.00000000,0.15045955,0.00000000,0.00000000,0.00000000,0.00043095
6484,0.07786998,0.00000000,0.06393848,0.19209788,0.05544355,0.00000000,0.00000000,0.22177419,0.00000000,0.38419576,0.00000000,0.00000000,0.00000000,0.03310848,0.00000000,0.00087126
6485,0.26907280,0.30346386,0.18177695,0.30135505,0.28969536,0.37198795,0.39834337,0.33346288,0.23493976,0.60271009,0.02208835,0.05498722,0.00000000,0.01701962,0.10975721,0.00463735
6487,0.09680817,0.00000000,0.04269072,0.21620948,0.12833248,0.00000000,0.25875000,0.17032258,0.00000000,0.43241895,0.00000000,0.08425735,0.00000000,0.00000000,0.00000000,0.00044031
6488,0.22774112,0.21308290,0.18246453,0.21746153,0.29795553,0.27072539,0.49158031,0.36403142,0.15544041,0.43492306,0.00000000,0.06548498,0.00000000,0.09332131,0.16992463,0.00177999
6489,0.19096332,0.15504808,0.08819257,0.34241320,0.17819942,0.13701923,0.29026442,0.18424318,0.17307692,0.68482640,0.00000000,0.10127085,0.00000000,0.03056167,0.00000000,0.00094621
6490,0.21403828,0.17704280,0.13759843,0.23506409,0.30644779,0.29571984,0.62086576,0.17396762,0.05836576,0.47012818,0.02140078,0.13523796,0.00000000,0.07832668,0.12760877,0.00237957
6501,0.19451870,0.18943698,0.10598427,0.19248109,0.29017246,0.27970041,0.63707386,0.12096774,0.09917355,0.38496218,0.03030303,0.12294783,0.00000000,0.01422844,0.15810481,0.00904049
6502,0.24211520,0.27292899,0.16499190,0.23705529,0.29348463,0.42159763,0.47025571,0.15477327,0.12426036,0.47411058,0.02324598,0.12731193,0.00000000,0.07254200,0.18481518,0.01105469
6503,0.20219303,0.19206477,0.12332569,0.21148323,0.28189843,0.29455673,0.57447175,0.15745255,0.08957281,0.42296647,0.11621497,0.10111269,0.00000000,0.02092663,0.23098927,0.02036687
6504,0.30191721,0.33121019,0.20248725,0.30782915,0.36614223,0.60509554,0.52189490,0.20341073,0.05732484,0.61565831,0.00000000,0.13416775,0.00000000,0.00000000,0.20888825,0.00144273
6505,0.18570859,0.10197368,0.08753714,0.28448615,0.26883737,0.12500000,0.64309211,0.22410866,0.07894737,0.56897231,0.00000000,0.08314870,0.00000000,0.00000000,0.00000000,0.00103989
6506,0.18674528,0.16101695,0.08063963,0.30178790,0.20353665,0.32203390,0.43855932,0.00000000,0.00000000,0.60357581,0.00000000,0.05355340,0.00000000,0.00000000,0.00000000,0.00052463
6507,0.18019826,0.16371269,0.10095314,0.22304314,0.23308409,0.26585821,0.47469683,0.11121810,0.06156716,0.44608628,0.05130597,0.08056323,0.00000000,0.02174288,0.00000000,0.00499335
6509,0.13498292,0.06951220,0.07417491,0.17681406,0.21943049,0.13902439,0.54695122,0.15578285,0.00000000,0.35362812,0.05365854,0.03596350,0.00000000,0.00000000,0.00000000,0.00189241
6510,0.21851038,0.19167510,0.17291173,0.20435374,0.30510093,0.27403846,0.55652201,0.27151626,0.10931174,0.40870748,0.03803981,0.11832699,0.00000000,0.12760839,0.26001794,0.01848382
6511,0.22485557,0.21916509,0.14746402,0.27994530,0.25284789,0.32447818,0.38460626,0.23835466,0.11385199,0.55989060,0.07305503,0.06395245,0.00000000,0.02211420,0.10371744,0.00490903
6512,0.09554360,0.00000000,0.04960493,0.16389439,0.16867511,0.00000000,0.44458763,0.19753908,0.00000000,0.32778878,0.00000000,0.03257372,0.00000000,0.00000000,0.00000000,0.00088063
6513,0.15589882,0.08600917,0.09774350,0.17210414,0.26773846,0.13073394,0.69237385,0.13672684,0.04128440,0.34420829,0.00000000,0.11111921,0.00000000,0.12149901,0.15043786,0.00201420
6514,0.29776033,0.35551698,0.20917736,0.32286183,0.30348515,0.53510802,0.34606481,0.26612903,0.17592593,0.64572365,0.01980453,0.06663872,0.00000000,0.02942976,0.11809063,0.00604261
6515,0.18620212,0.14568662,0.11962478,0.26197710,0.21751997,0.21742958,0.37962148,0.21740118,0.07394366,0.52395420,0.01936620,0.05562765,0.00000000,0.04103586,0.11547695,0.00263252
6516,0.24927464,0.24410846,0.18210731,0.26144180,0.30944101,0.39111300,0.47753407,0.29136671,0.09710392,0.52288359,0.01769828,0.07775025,0.00000000,0.02947990,0.22968613,0.01646962
6517,0.15033457,0.08549383,0.09172391,0.22924171,0.19487882,0.08209877,0.36203704,0.23655914,0.08888889,0.45848342,0.09958848,0.09882035,0.00000000,0.04447164,0.21593715,0.00376609
6518,0.29612507,0.34569378,0.22712091,0.20994165,0.40174395,0.59090909,0.66028708,0.28522920,0.10047847,0.41988331,0.00000000,0.07055041,0.00000000,0.03041545,0.47074815,0.00192989
6519,0.24044648,0.27314815,0.18278140,0.21197007,0.29388629,0.39983165,0.46464646,0.24014337,0.14646465,0.42394015,0.08950617,0.07092369,0.00000000,0.08561385,0.25765228,0.00553671
6521,0.18246615,0.14524148,0.10647298,0.23124008,0.24691005,0.25639205,0.50230824,0.14516129,0.03409091,0.46248016,0.05208333,0.08377861,0.00000000,0.02106903,0.09316890,0.00326957
6522,0.21621277,0.19615385,0.15239841,0.20824313,0.30805569,0.31318681,0.59711538,0.23395959,0.07912088,0.41648626,0.05238095,0.08796097,0.00000000,0.05821271,0.07207792,0.00423451
6525,0.27128178,0.26239843,0.18004513,0.32700957,0.31567399,0.38862426,0.51232838,0.27321288,0.13617260,0.53524077,0.01438311,0.08853042,0.11877837,0.02493572,0.22972439,0.03340766
6528,0.22530696,0.23888889,0.14602623,0.22453126,0.29178146,0.35185185,0.53240741,0.18924731,0.12592593,0.44906253,0.00000000,0.09361927,0.00000000,0.03923968,0.21593715,0.00376609
6530,0.25935902,0.21788630,0.24943634,0.23901928,0.33109417,0.29739640,0.59727892,0.29441062,0.13837621,0.35068622,0.06626098,0.13529074,0.12735233,0.10191556,0.31796754,0.30402278
6532,0.17993994,0.15328996,0.13173176,0.15498243,0.27975559,0.24368030,0.61561338,0.13898069,0.06289963,0.30996486,0.03407683,0.12074798,0.00000000,0.08129178,0.16905711,0.06297427
6535,0.26640381,0.29722744,0.18276925,0.29086119,0.29475735,0.41964286,0.45664944,0.23344652,0.17481203,0.58172239,0.01263576,0.06929058,0.00000000,0.06306377,0.09589314,0.01492384
6536,0.27290442,0.25578035,0.22044611,0.27445836,0.34093285,0.42100193,0.45146917,0.39791162,0.09055877,0.54891673,0.02708200,0.09334870,0.00000000,0.04831244,0.19659018,0.01455847
6537,0.21893023,0.17568681,0.18529174,0.22082157,0.29392079,0.25576923,0.45968407,0.39773130,0.09560440,0.44164314,0.09065934,0.06249858,0.00000000,0.07916929,0.06006494,0.00849712
6556,0.19242346,0.17361111,0.10476419,0.18508302,0.30623554,0.24987709,0.69966814,0.13921401,0.09734513,0.37016603,0.02433628,0.13618290,0.00000000,0.01093849,0.20423259,0.01902719
6558,0.08966028,0.05313210,0.09673476,0.08977839,0.11899589,0.08809614,0.20240348,0.04835047,0.01816805,0.17955679,0.01318446,0.13713346,0.00000000,0.22576926,0.10344264,0.02472316
6560,0.23379278,0.25490015,0.16053457,0.19613503,0.32360139,0.34781805,0.56776997,0.24093338,0.16198225,0.39227006,0.04203649,0.13788416,0.00000000,0.04074890,0.27491259,0.01263795
6562,0.22814981,0.23756961,0.14467669,0.23271178,0.29764117,0.38922037,0.55921838,0.15582416,0.08591885,0.46542355,0.00583400,0.08630178,0.00000000,0.02191428,0.19132856,0.01174795
6564,0.31332606,0.38548387,0.22245253,0.29949320,0.34587462,0.67419355,0.47298387,0.17856400,0.09677419,0.59898640,0.03548387,0.05775705,0.00000000,0.03417650,0.24684751,0.00287609
6566,0.25377373,0.25912214,0.17656429,0.28077135,0.29863713,0.40465649,0.46219466,0.24183206,0.11358779,0.56154271,0.01399491,0.08586531,0.00000000,0.02911524,0.21362942,0.03065335
6567,0.26940504,0.30035971,0.18817466,0.28974327,0.29934252,0.47841727,0.40332734,0.22975168,0.12230216,0.57948654,0.03517186,0.08587380,0.00000000,0.04065118,0.10486157,0.00387851
6568,0.17698408,0.12610619,0.12595827,0.16882572,0.28704612,0.25221239,0.55337389,0.22609192,0.00000000,0.33765145,0.02433628,0.11650629,0.00000000,0.02343963,0.00000000,0.00208915
